accountsreceivableall,accountsreceivablecollections,accountsreceivableguest,accountsreceivableinsurance,accountsreceivablepatient,arcaptureratebybilling,arcaptureratebybillingdenominator,arcaptureratebybillingnumerator,arcaptureratebyorder,arcaptureratebyorderdenominator,arcaptureratebyordernumerator,contactlenscapturerate,contactlenscaptureratedenominator,contactlenscaptureratenumerator,contactlenssales,eyeglasscaptureratebybilling,eyeglasscaptureratebybillingdenominator,eyeglasscaptureratebybillingnumerator,eyeglasscaptureratebyorder,eyeglasscaptureratebyorderdenominator,eyeglasscaptureratebyordernumerator,medicalmanagementratio,medicalmanagementratiodenominator,medicalmanagementrationumerator,newpatientpercentage,newpatientpercentagedenominator,newpatientpercentagenumerator,patientage0to9,patientage100to109,patientage10to19,patientage110to119,patientage20to29,patientage30to39,patientage40to49,patientage50to59,patientage60to69,patientage70to79,patientage80to89,patientage90to99,patientgenderfemale,patientgendermale,patientgenderunknown,productionbooked,productionbookeddenominator,productionbookednumerator,productioncompleted,productioncompleteddenominator,productioncompletednumerator,ratio9921x,ratio9921xdenominator,ratio9921xnumerator,receiptsbyproviderall,receiptsbyprovidercollections,receiptsbyproviderguest,receiptsbyproviderinsurance,receiptsbyproviderpatient,salesbyproviderall,salesbyproviderguest,salesbyproviderinsurance,salesbyproviderpatient
50112.88,0,0,38233.86,11879.02,0.826347305,167,138,0.826347305,167,138,0.692307692,91,63,32340.5,0.417040359,223,93,0.417040359,223,93,0.390510949,274,107,0.216216216,259,56,0,0,11,0,58,85,94,71,34,17,2,0,197,175,1,0.112181693,2906,326,0.093599449,2906,272,34,1,34,125091.79,0,0,27186.64,97905.15,128397.18,0,72586.41,55810.77
53570.25,0,0,38210.17,15360.08,0.29,300,87,0.291666667,312,91,0.74566474,173,129,17887.74,0.533007335,409,218,0.537897311,409,220,0.345991561,474,164,0.170168067,476,81,26,0,116,0,67,57,66,82,79,83,47,16,360,279,1,0.673743017,895,603,0.639106145,895,572,0.15,40,6,150878.08,0,0,70332.14,80545.94,147706.16,0,81218.16,66488
38648.93,0,0,38205.4,443.53,0,2,0,0,71,0,0,243,0,0,0,924,0,0,924,0,0.217118998,958,208,0.621118012,966,600,40,0,250,0,119,118,179,166,105,24,10,1,583,429,0,0.776984127,1260,979,0.665873016,1260,839,0.3125,16,5,90915.08,0,0,44105.65,46809.43,104844.92,0,59374.98,45469.94
43118.4,0,0,38185.98,4932.42,0.611111111,306,187,0.601208459,331,199,0.557142857,70,39,11626.5,0.56462585,294,166,0.568027211,294,167,0.512941176,425,218,0.580573951,453,263,30,0,77,1,48,54,56,86,107,109,27,6,344,257,0,1,398,398,0.949748744,398,378,0.488372093,43,21,147170.91,0,0,44531.78,102639.13,134468.98,0,62139.09,72329.89
44436.85,0,0,38164.4,6272.45,0.16553288,441,73,0.168356998,493,83,0.723684211,304,220,75165.42,0.373134328,737,275,0.37449118,737,276,0.253773585,1060,269,0.123959297,1081,134,31,1,181,0,147,157,214,265,233,128,47,14,825,593,0,0.858419244,1455,1249,0.782817869,1455,1139,0.0859375,128,11,274095.51,0,0,75970,198125.51,256667,0,143464.94,113202.06
45058.8,438,61.43,38155.92,6403.45,0.901408451,142,128,0.903448276,145,131,0.740740741,54,40,15318.36,0.46031746,189,87,0.46031746,189,87,0.444,250,111,0.507633588,262,133,51,0,53,0,31,33,33,45,45,25,16,7,194,145,0,0.537477148,547,294,0.464351005,547,254,0,19,0,94960,90,0,13361.03,81508.97,102716.89,34.8,43302.1,59169.99
44773.25,0,0,38140.11,6633.14,0,1,0,0,1,0,0,208,0,0,0,685,0,0,685,0,0.145275035,709,103,0.460784314,714,329,73,0,138,0,93,87,74,113,86,68,14,4,420,330,0,0.591246291,1348,797,0.534866469,1348,721,0.02,50,1,48652.92,0,0,10912.81,37740.11,57501.66,0,24685.66,32816
43757.79,0,0,38117.85,5639.94,0.961389961,259,249,0.952380952,273,260,0.625730994,171,107,46824.54,0.280550775,581,163,0.283993115,581,165,0.248037677,637,158,0.234836703,643,151,48,0,161,1,60,110,238,143,64,34,9,0,512,355,1,0.780689655,725,566,0.766896552,725,556,0.125,72,9,197472.18,0,0,47440.54,150031.64,207971.08,0,82801.72,125169.36
52329.94,0,0,38097.69,14232.25,0.697674419,430,300,0.699398798,499,349,0.813131313,198,161,29962.9,0.50273224,549,276,0.50273224,549,276,0.578034682,865,500,0.093121693,945,88,33,0,104,0,94,99,109,192,265,210,155,28,773,516,0,0.775625886,2117,1642,0.498819084,2117,1056,0.50887574,169,86,205221.62,0,0,59662.23,145559.39,193202.82,0,62335.06,130867.76
53359.85,0,0,38085.19,15274.66,0.867647059,544,472,0.853658537,574,490,0.718390805,174,125,101309.06,0.452102804,856,387,0.452102804,856,387,0.199199199,999,199,0.263984298,1019,269,40,0,197,0,178,151,195,218,148,76,15,2,724,496,0,0.668789809,1727,1155,0.610885929,1727,1055,0.012195122,82,1,410761.94,0,0,113777.36,296984.58,416994.92,0,263401.52,153593.4
49805.41,0,0,38079.5,11725.91,0.43539823,565,246,0.429780034,591,254,0.707142857,420,297,93181.95,0.349534643,967,338,0.350568769,967,339,0.358196721,1220,437,0.195762712,1180,231,75,0,253,0,201,151,236,304,262,96,15,2,1016,580,0,0.497291808,2954,1469,0.445836154,2954,1317,0.098684211,152,15,401777.97,0,0,110121.66,291656.31,385315.21,0,177965.01,207350.2
44863.61,1916.79,0,38077.55,4869.27,0.858974359,156,134,0.85,160,136,0.824561404,114,94,32852.91,0.372093023,301,112,0.375415282,301,113,0.347107438,363,126,0.397849462,372,148,47,0,101,0,37,56,69,72,75,21,1,1,287,194,0,0.910543131,313,285,0.837060703,313,262,0.333333333,24,8,106948.12,284.52,0,28065.28,78598.32,104707.9,0,66333.1,37855.48
47388.95,6875.21,0,38071.15,2442.59,0.118387909,397,47,0.115294118,425,49,0.806451613,93,75,15210.4,0.725910064,467,339,0.743040685,467,347,0.412296564,553,228,0.44765343,554,248,57,0,139,0,69,86,84,103,79,37,25,3,418,264,0,0.982524272,515,506,0.87184466,515,449,1.585365854,41,65,88822.03,0,0,35953.75,52868.28,102579.16,0,53408.93,48575.87
47287.67,0,0,38060.2,9227.47,0.614173228,381,234,0.601522843,394,237,0.789237668,223,176,74972.9,0.409586057,459,188,0.411764706,459,189,0.287784679,483,139,0.081203008,665,54,14,0,75,0,80,63,96,153,162,90,26,9,459,309,0,0.368572928,3812,1405,0.343651626,3812,1310,0,0,0,197586.52,0,0,36527.73,161058.79,192669.09,0,103021.95,89647.14
46542.19,0,0,38052.28,8489.91,0.656593407,364,239,0.64792176,409,265,0.786324786,117,92,17537.37,0.467561521,447,209,0.469798658,447,210,0.318505338,562,179,0.203539823,565,115,28,1,101,0,68,68,109,123,122,58,25,5,439,269,0,0.262355848,2428,637,0.242586491,2428,589,1.285714286,21,27,159959.09,0,0,52045.99,107913.1,162467.49,0,62228.21,100239.28
42321.07,0,0,38026.38,4294.69,0.333333333,36,12,0.30952381,42,13,0,16,0,1746.91,0.483870968,62,30,0.516129032,62,32,0.478723404,94,45,0.990291262,103,102,34,0,30,0,16,13,18,6,6,4,1,0,70,58,0,0.306620209,287,88,0.24738676,287,71,0.333333333,3,1,18476.7,0,0,6011.13,12465.57,30089.74,0,20326.38,9763.36
46578.14,0,0,38020.69,8557.45,0.983606557,122,120,0.968992248,129,125,0.863157895,95,82,40046.5,0.461139896,193,89,0.461139896,193,89,0.147619048,210,31,0.552511416,219,121,1,0,13,0,92,91,36,38,15,4,3,0,178,115,0,0.38501292,387,149,0.289405685,387,112,0.571428571,14,8,115841.21,0,0,20044.35,95796.86,128219.33,0,69608.67,58610.66
84910.59,0,0,38003.25,46907.34,0.666666667,3,2,0.604195804,715,432,0.085526316,152,13,724.2,0.002758621,725,2,0.013793103,725,10,0.23922114,719,172,0.368644068,708,261,48,0,156,0,123,129,166,203,128,46,9,2,561,467,0,0.54468684,1421,774,0.489795918,1421,696,0.392857143,28,11,250162.48,0,0,93757.12,156405.36,261744.2,0,86883.21,174860.99
43683.27,0,0,37995.8,5687.47,0.660326087,368,243,0.661375661,378,250,0.735294118,170,125,39942.73,0.340322581,620,211,0.340322581,620,211,0.109939759,664,73,0.360058309,686,247,160,0,180,0,64,115,182,66,47,29,2,0,468,377,0,0.674911661,849,573,0.62426384,849,530,0.619047619,21,13,170893.08,0,0,57392.97,113500.11,163909.09,0,97191.36,66717.73
43650.39,0,0,37993.67,5656.72,0.785714286,266,209,0.781818182,275,215,0.727272727,165,120,29868.58,0.375,504,189,0.375,504,189,0.114068441,526,60,0.438282648,559,245,105,0,152,0,64,77,128,73,44,36,4,1,393,291,0,0.633637549,767,486,0.593220339,767,455,0.5,14,7,152485.45,0,0,43857.54,108627.91,150542.64,0,86954.37,63588.27
39345.22,0,0,37971.12,1374.1,0.916666667,12,11,0.923076923,13,12,0.448275862,29,13,2739.99,0.052941176,170,9,0.052941176,170,9,0,188,0,0,13,0,1,0,18,0,12,23,17,62,46,18,2,1,134,67,0,0.556291391,453,252,0.028697572,453,13,0,0,0,9872.44,0,0,40,9832.44,23059.79,0,16340.05,6719.74
46570.48,4147.73,0,37970.06,4452.69,0.429292929,198,85,0.425,200,85,0.628318584,113,71,13848.88,0.363636364,319,116,0.363636364,319,116,0.274559194,397,109,0.855072464,414,354,50,0,52,0,79,76,82,98,53,40,7,9,344,202,0,0.599250936,801,480,0.556803995,801,446,0.431818182,44,19,73306.37,0,0,32431.03,40875.34,77972.38,0,58423.28,18462.82
54525.61,0,0,37954.95,16570.66,0.597222222,216,129,0.622317597,233,145,0.786516854,178,140,56119,0.328611898,353,116,0.339943343,353,120,0.615053763,465,286,0.185416667,480,89,17,0,114,1,88,43,109,129,136,54,27,1,437,282,0,0.753138075,478,360,0.742677824,478,355,0.448275862,58,26,222895.24,0,0,50872.25,172022.99,213897.43,0,83466.31,130431.12
50942.35,0,0,37949.56,12992.79,0,0,0,0,1,0,0,47,0,14527.37,0,348,0,0,348,0,0.365122616,367,134,0.157068063,382,60,17,0,62,0,48,43,64,81,90,64,26,3,274,223,1,0,0,0,0,0,0,6.857142857,14,96,95487.87,0,0,31460.99,64026.88,88146.26,0,60533.88,27612.38
40455.46,1283.85,0,37929.71,1241.9,0.465116279,215,100,0.463302752,218,101,0.620689655,116,72,17783.75,0.313253012,415,130,0.313253012,415,130,0.360160966,497,179,0.324478178,527,171,41,0,55,0,44,65,77,117,163,68,17,3,392,258,0,0.631578947,760,480,0.584210526,760,444,2.466666667,15,37,111293.87,109.76,0,31282.24,79901.87,123754.28,0,82649.02,40827.5
52339.32,781.4,0,37922.86,13635.06,0.767705382,353,271,0.756906077,362,274,0.473684211,76,36,12281.96,0.348780488,410,143,0.351219512,410,144,0.541229385,667,361,0.283489097,642,182,28,1,53,1,32,41,66,105,247,217,72,7,530,340,0,0.537728938,1365,734,0.52014652,1365,710,1.273972603,73,93,205237.01,0,139.68,63122.33,141975,193833.65,139.68,94493.23,98419.34
51534.58,5115.42,0,37913.87,8505.29,0.130434783,828,108,0.134680135,891,120,0.648809524,168,109,25338.65,0.640151515,1056,676,0.652462121,1056,689,0.622403561,1348,839,0.310290652,1273,395,158,0,336,0,207,213,227,243,154,80,17,5,986,654,0,0.842870118,1101,928,0.697547684,1101,768,1.907608696,184,351,211985.81,286.96,0,115060.16,96638.69,185376.72,0,124453.87,60434.34
55305.59,0,0,37900.02,17405.57,0.112195122,1230,138,0.113993711,1272,145,0.715231788,302,216,72297.83,0.620689655,1073,666,0.625349487,1073,671,0.463280294,1634,757,0.094059406,1616,152,99,0,256,0,194,202,222,299,340,238,109,21,1153,828,2,0.933253157,1663,1552,0.880938064,1663,1465,0.054455446,202,11,380932.12,0,0,154321.54,226610.58,393246.26,0,282541.94,110704.32
41656.47,0,0,37899.17,3757.3,0.795138889,288,229,0.786184211,304,239,0.738095238,252,186,39133.85,0.270944742,561,152,0.272727273,561,153,0.426395939,591,252,0.200342466,584,117,34,0,112,0,159,119,109,135,109,44,9,2,503,329,0,0.901785714,672,606,0.848214286,672,570,0,0,0,232324.59,0,0,106618.51,125706.08,202360.71,0,146181.61,56179.1
62512.28,0,0,37892.87,24619.41,0.353413655,249,88,0.349442379,269,94,0.7,100,70,21125.32,0.347593583,374,130,0.35026738,374,131,0.530066815,449,238,0.12936345,487,63,14,0,51,0,74,44,62,135,155,126,41,7,394,306,9,0.816247582,517,422,0.765957447,517,396,1.512195122,82,124,113695.04,0,0,22003.36,91691.68,145382.95,0,70763.49,74619.46
39933.6,0,0,37890.83,2042.77,0.575163399,153,88,0.576271186,177,102,0.756097561,123,93,29064.18,0.374545455,275,103,0.378181818,275,104,0.307692308,286,88,0.306930693,303,93,37,0,80,0,29,74,80,60,28,10,1,0,252,148,0,0.531881804,643,342,0.513219285,643,330,0.3,10,3,98206.3,0,0,25161.03,73045.27,92770.15,0,54920.78,37849.37
43209.31,0,0,37886.9,5322.41,0.758974359,390,296,0.753424658,438,330,0.614754098,122,75,20992.26,0.369606004,533,197,0.373358349,533,199,0.869671133,821,714,0.168329177,802,135,27,0,69,0,49,56,103,172,273,259,107,28,691,453,1,0.909487459,917,834,0.86259542,917,791,0,1,0,237566.5,0,0,78713.25,158853.25,237065.31,0,117030.71,120128.6
42877.71,0,0,37882.3,4995.41,0.768115942,207,159,0.760368664,217,165,0.854014599,137,117,31768.95,0.381410256,312,119,0.384615385,312,120,0.147126437,435,64,0.55233853,449,248,36,0,117,0,58,101,120,70,50,13,3,0,358,210,0,0.584480601,799,467,0.563204005,799,450,0,27,0,141310.56,0,38,36944.55,104328.01,143998.04,-482.02,84023.92,60456.14
37625.42,0,0,37876.67,-251.25,0.75,48,36,0.690909091,55,38,0.666666667,42,28,13910,0.278846154,104,29,0.288461538,104,30,0.434482759,145,63,0.32748538,171,56,12,0,29,0,22,54,33,31,12,6,1,0,128,72,0,0,1,0,0,1,0,0,1,0,43962.79,0,0,2827.46,41135.33,81588.21,0,61496.23,20091.98
43736.68,0,0,37866.55,5870.13,0.808383234,167,135,0.787709497,179,141,0.583941606,137,80,20708.9,0.341637011,281,96,0.341637011,281,96,0.531680441,363,193,0.101030928,485,49,8,1,47,0,55,62,93,110,122,53,16,4,360,209,6,0.545260916,939,512,0.482428115,939,453,0.034482759,58,2,88763.72,0,0,13253.02,75510.7,132486.75,0,77833.61,54653.14
46029.02,0,0,37861.36,8167.66,0.415540541,296,123,0.431952663,338,146,0.535211268,142,76,20324.32,0.498817967,423,211,0.508274232,423,215,0.512544803,558,286,0.37260274,365,136,47,0,100,0,54,70,83,107,124,102,47,9,458,285,0,0.577017115,409,236,0.012224939,409,5,0.025,80,2,156753.62,0,0,58071.89,98681.73,158261.78,0,97627.38,60634.4
41080.34,0,51,37846.24,3183.1,0.525490196,255,134,0.520446097,269,140,0.554347826,92,51,9165.3,0.422096317,353,149,0.424929178,353,150,0.232026144,306,71,0.895377129,411,368,2,0,36,0,46,48,67,94,137,72,16,1,304,215,0,1,226,226,0.951327434,226,215,0.6,10,6,123511,0,30,25898.86,97582.14,127626.27,30,57930.85,69665.42
43025.36,2164.21,53.17,37830.96,2977.02,0.568720379,211,120,0.560185185,216,121,0.846153846,65,55,11529,0.328282828,396,130,0.330808081,396,131,0.362903226,496,180,0.211382114,492,104,17,0,56,0,47,46,53,84,121,109,66,19,355,263,0,0.382978723,1410,540,0.364539007,1410,514,0.125,72,9,139707.42,174.2,106.34,75986.54,63440.34,135866.6,106.34,87332.06,46727.99
42191.95,0,139.39,37827.78,4224.78,0.694690265,226,157,0.704280156,257,181,0.851851852,108,92,23178.25,0.433048433,351,152,0.441595442,351,155,0.146907216,388,57,0.254593176,381,97,27,0,97,0,43,81,118,85,40,10,4,0,300,205,0,0.454545455,1023,465,0.367546432,1023,376,0,6,0,106923.12,0,0,36332.76,70590.36,99462.75,0,66142.4,33320.35
40336.16,0,0,37821.32,2514.84,0.868613139,137,119,0.870503597,139,121,0.802816901,71,57,19990.13,0.423529412,170,72,0.423529412,170,72,0.226315789,190,43,0.625,216,135,17,0,40,0,40,54,44,38,24,5,4,0,162,104,0,0.494423792,269,133,0.453531599,269,122,2.333333333,3,7,66377.05,0,3,23158,43216.05,55198.08,3,26659.23,28535.85
52136.62,3018.04,0,37814.48,11304.1,0.570776256,219,125,0.556034483,232,129,0.718309859,71,51,13403.5,0.31025641,390,121,0.31025641,390,121,0.567951318,493,280,0.191616766,501,96,10,0,54,0,35,41,75,110,131,114,84,20,409,265,0,0.844632768,708,598,0.816384181,708,578,1.6,35,56,132175.86,398.95,5.25,44114.63,87657.03,136116.15,5.25,57083,78794.1
50766.13,3593.95,0,37810.69,9361.49,0.381578947,152,58,0.292253521,284,83,0.793103448,58,46,9846,0.360714286,280,101,0.553571429,280,155,0.43902439,410,180,0.319444444,432,138,25,0,84,0,50,52,71,94,133,85,21,4,344,274,1,0.976666667,300,293,0.9,300,270,1.473684211,38,56,176266.86,0,10,116233.08,60023.78,167678.8,10,115797,51871.8
39253.55,0,0,37796.75,1456.8,0.85380117,171,146,0.855769231,208,178,0.708737864,103,73,24835.84,0.355481728,301,107,0.355481728,301,107,0.253869969,323,82,0.367781155,329,121,11,0,19,0,68,114,84,59,53,10,3,0,251,170,0,0.519379845,258,134,0.503875969,258,130,0.454545455,11,5,115318.4,0,0,32695.25,82623.15,141622.11,0,103225.82,38396.29
41810.18,0,0,37774.13,4036.05,0.235294118,306,72,0.234726688,311,73,0.479166667,48,23,5070.67,0.419270833,384,161,0.419270833,384,161,0.295321637,342,101,0.226744186,344,78,8,0,34,0,23,30,37,77,136,88,36,3,240,230,2,0.58184765,617,359,0.542949757,617,335,0,11,0,64448.95,0,53,17991.05,46404.9,76868.28,53,56659.2,20156.08
44373.92,0,0,37763.51,6610.41,0.62962963,108,68,0.579831933,119,69,0.56097561,41,23,6083.68,0.102961918,709,73,0.104372355,709,74,0.031496063,127,4,0.116883117,154,18,4,0,25,0,29,25,31,42,31,11,2,0,119,81,0,0,24,0,0,24,0,0,8,0,17821.21,0,0,0,17821.21,64331.27,0,12361.66,51969.61
49657.27,3730.15,0,37734.97,8192.15,0.363636364,187,68,0.360406091,197,71,0.756410256,78,59,15845,0.326647564,349,114,0.326647564,349,114,0.488262911,426,208,0.202672606,449,91,17,0,72,2,50,41,89,103,117,99,90,21,434,267,0,0.784073507,653,512,0.745788668,653,487,2.5,18,45,145261.52,339.9,0,70531.12,74390.5,124085.68,0,63614.91,59915.16
47542.63,5971.52,0,37732.47,3838.64,0.454301075,372,169,0.444444444,414,184,0.686192469,239,164,41129,0.414754098,610,253,0.419672131,610,256,0.265586035,802,213,0.143939394,792,114,52,1,148,1,107,95,134,208,185,76,18,2,606,421,0,0.820603908,1126,924,0.742451155,1126,836,0.417582418,91,38,189068.57,18.75,0,75904.82,113145,177530.11,0,107629.98,69900.13
48105.52,0,0,37725.45,10380.07,0.342105263,76,26,0.351648352,91,32,0.647058824,51,33,9322.75,0.34965035,143,50,0.363636364,143,52,0.965189873,316,305,0.711956522,184,131,20,0,26,0,40,29,41,28,23,13,3,0,134,89,0,0.803986711,301,242,0.760797342,301,229,0.073170732,41,3,87498.44,0,0,30167.97,57330.47,100886.79,0,60122.76,40764.03
60663.68,0,0,37713.67,22950.01,0.829383886,211,175,0.826415094,265,219,0.370860927,151,56,39248.3,0.232620321,374,87,0.254010695,374,95,0.763537906,554,423,0.220825853,557,123,6,0,37,0,99,85,104,139,217,119,39,10,552,310,0,0.970149254,67,65,0.895522388,67,60,0,17,0,242032.82,0,0,48894.01,193138.81,216740.4,0,70230.45,146509.95
47924.08,5318.83,0,37700.01,4905.24,0.325842697,89,29,0.316831683,101,32,0.466666667,75,35,7349.87,0.228070175,285,65,0.228070175,285,65,0.253521127,284,72,0.303225806,310,94,60,0,77,0,31,34,51,53,72,23,4,4,247,162,0,0.723826715,554,401,0.608303249,554,337,0.047619048,21,1,91322.1,0,0,66606.1,24716,51409.54,0,42885.62,7524.62
66762.45,11914.42,0,37695.78,17152.25,0.343949045,628,216,0.346704871,698,242,0.867647059,204,177,37633,0.562758621,725,408,0.562758621,725,408,0.457943925,856,392,0.224199288,843,189,36,1,160,1,147,119,140,217,221,104,24,12,678,504,0,0.610645933,1672,1021,0.569976077,1672,953,0.176470588,85,15,241047.8,37.7,7.49,104971.93,136030.68,238371.7,7.49,152582.28,85844.99
55856.31,0,0,37666.3,18190.01,0.188405797,138,26,0.191780822,146,28,0.720930233,86,62,29480.64,0.297029703,303,90,0.300330033,303,91,0.880294659,543,478,0.199626866,536,107,30,0,96,0,49,53,85,137,127,46,22,6,378,273,0,0.224933056,3361,756,0.202915799,3361,682,0,0,144,167106.17,0,0,85232.86,81873.31,171433.81,0,109735.61,61698.2
51053.75,0,0,37663.15,13390.6,0.787301587,315,248,0.78425656,343,269,0.607692308,260,158,40665.68,0.251798561,695,175,0.254676259,695,177,0.582790091,767,447,0.237913486,786,187,50,0,123,0,117,153,188,220,120,63,19,4,615,442,0,0.682613769,857,585,0.599766628,857,514,0.015748031,127,2,254379.11,0,80,72374.57,181924.54,252969.36,80,137487.95,115401.41
42561.93,0,710,37652.22,4199.71,0.663636364,110,73,0.663636364,110,73,0.703703704,27,19,5444.67,0.525547445,137,72,0.525547445,137,72,0.7,270,189,0.645833333,240,155,9,0,30,0,25,17,43,55,64,28,16,4,151,141,0,0.329558324,883,291,0.319365798,883,282,0.493506494,77,38,66356.11,0,20,30524.71,35811.4,84622.21,27,61165.27,23429.94
44453.99,0,0,37645.57,6808.42,0.626582278,158,99,0.62195122,164,102,0.663636364,110,73,34816.89,0.248927039,233,58,0.248927039,233,58,0.313380282,284,89,0.652631579,285,186,18,0,65,2,53,44,69,94,55,19,7,3,271,156,2,0.481962482,693,334,0.468975469,693,325,0,0,0,129262.23,0,0,27474.13,101788.1,144815.64,0,74783.16,70032.48
40832.44,0,0,37623.92,3208.52,0.426229508,183,78,0.405940594,202,82,0.835294118,85,71,21418.24,0.306345733,457,140,0.310722101,457,142,0.606205251,419,254,0.275700935,428,118,98,0,131,0,61,83,90,112,77,46,11,6,389,326,0,0.551535088,912,503,0.472587719,912,431,0.095238095,21,2,78687.09,0,0,20784.66,57902.43,119519.53,0,87851.49,31668.04
47561.51,4726.28,0,37616.61,5218.62,0.268292683,451,121,0.26681128,461,123,0.739726027,146,108,23987.5,0.381037567,559,213,0.381037567,559,213,0.455882353,748,341,0.177097204,751,133,37,0,149,1,94,75,102,183,232,142,69,11,662,434,0,0.890083632,837,745,0.832735962,837,697,0.72972973,37,27,161965.57,446.69,46.7,68595.61,92876.57,172609.43,46.7,111204.44,61021.04
61034.53,8208.09,0,37610.05,15216.39,0.242647059,272,66,0.24911032,281,70,0.658333333,120,79,17249,0.381201044,383,146,0.38381201,383,147,0.449275362,621,279,0.190635452,598,114,58,0,105,1,69,67,87,107,156,116,41,10,463,354,2,0.640069384,1153,738,0.557675629,1153,643,0.058823529,85,5,112359.37,183.01,0,50361.36,61815,128623.85,0,91350.4,37273.45
49053.82,0,0,37600.74,11453.08,0.545454545,198,108,0.545851528,229,125,0.41509434,106,44,37843,0.344086022,279,96,0.344086022,279,96,0.28802589,309,89,0.21958457,337,74,4,1,74,0,73,88,87,110,82,31,12,3,331,236,1,0.743478261,690,513,0.531884058,690,367,0,3,0,144827.55,0,0,45290.64,99536.91,126830.95,0,78559.15,48271.8
62374.35,1440.33,0,37596.71,23337.31,0.22,350,77,0.234042553,376,88,0.885714286,105,93,17271.25,0.48245614,456,220,0.486842105,456,222,0.510309278,582,297,0.182113821,615,112,38,1,128,0,58,72,81,110,151,100,56,10,442,364,0,0.460218409,641,295,0.43525741,641,279,0,51,0,141994.41,152.67,0,56189.47,85652.27,152891.95,0,101204.3,51733.98
53863.06,2117.22,0,37589.26,14156.58,0.331797235,217,72,0.347985348,273,95,0.8,100,80,22836.7,0.365439093,353,129,0.373937677,353,132,0.67061144,507,340,0.211693548,496,105,25,1,100,0,49,84,69,118,111,90,52,13,424,288,0,0.784469097,631,495,0.752773376,631,475,2.851851852,27,77,153706,81,0,51943.44,101681.56,151625.72,0,70405.13,81274.59
42448.09,0,0,37571.32,4876.77,0.614678899,218,134,0.620535714,224,139,0.727272727,110,80,21921.1,0.41509434,318,132,0.41509434,318,132,0.198492462,398,79,0.425641026,390,166,26,0,49,0,66,86,71,78,84,37,13,1,294,217,0,0.598086124,418,250,0.552631579,418,231,0,34,0,129796.01,0,10,35750.85,94035.16,140898.08,10,83714.78,57173.3
46167.48,0,0,37571.13,8596.35,0.666666667,186,124,0.663157895,190,126,0.771604938,162,125,24912,0.445182724,301,134,0.448504983,301,135,0.459134615,416,191,0.484375,384,186,27,0,102,1,54,40,62,92,50,25,13,1,294,173,0,0.222354813,2514,559,0.19610183,2514,493,0,0,25,127543.36,0,0,32560.98,94982.38,173710.84,0,103821.7,69889.14
51311.73,0,0,37544.37,13767.36,0.265625,192,51,0.261538462,195,51,0.8984375,128,115,27691.19,0.281524927,341,96,0.281524927,341,96,0.430743243,592,255,0.196994992,599,118,48,0,109,0,71,40,94,128,123,88,29,4,448,285,1,0.65248227,846,552,0.521276596,846,441,0.02189781,137,3,141341.28,0,0,48611.34,92729.94,144709.01,0,82796.42,61912.59
47845,0,0,37502.74,10342.26,0.130177515,338,44,0.126074499,349,44,0.604166667,144,87,30488.61,0.332648871,487,162,0.332648871,487,162,0.388728324,692,269,0.162624822,701,114,64,0,118,1,80,91,134,182,168,68,39,6,538,414,0,0.592592593,1323,784,0.551776266,1323,730,0.125,112,14,254481.08,0,0,76646.02,177835.06,259152.44,0,95346.91,163805.53
